parcel_id,date,ndvi_value,temperature_c,rainfall_mm,sensor_status
PARCEL_001,2026-01-31,0.213,23.2,8.2,OK
PARCEL_017,2026-02-08,0.349,30.2,0.0,OK
PARCEL_008,2026-04-14,0.75,17.8,0.0,OK
PARCEL_014,2026-03-14,0.534,33.9,0.0,OK
PARCEL_022,11/04/2026,0.778,20.2,0.0,OK
PARCEL_005,2026-04-09,0.605,29.9,0.0,OK
PARCEL_012,2026-04-05,0.792,29.9,0.0,OK
PARCEL_011,2026-03-14,0.351,34.1,0.0,OK
PARCEL_017,2026-04-21,0.608,28.1,0.0,OK
PARCEL_016,2026-04-17,0.795,35.2,4.8,OK
PARCEL_011,2026-05-25,0.373,24.6,0.0,OK
PARCEL_015,21/05/2026,0.582,32.2,0.0,OK
PARCEL_015,2026-01-27,0.234,24.4,0.0,OK
PARCEL_003,30-Jan-2026,0.197,17.6,0.0,OK
PARCEL_021,2026-03-01,0.335,28.6,0.0,OK
PARCEL_015,2026-02-27,0.773,21.7,0.0,OK
PARCEL_007,2026-03-06,0.526,22.0,0.0,OK
PARCEL_002,24/03/2026,0.631,24.7,0.0,OK
PARCEL_021,2026-01-14,0.241,28.4,5.9,OK
PARCEL_002,2026-02-06,0.307,15.8,0.0,OK
PARCEL_009,2026-01-01,0.234,21.3,0.0,OK
PARCEL_024,2026-02-16,0.544,21.7,0.0,OK
PARCEL_017,2026-05-24,0.577,19.5,0.0,OK
PARCEL_002,2026-02-09,0.233,34.6,0.0,OK
PARCEL_005,2026-01-08,0.281,24.9,0.0,OK
PARCEL_005,2026-05-22,0.537,27.2,0.0,OK
PARCEL_011,2026-04-04,0.605,26.8,8.6,OK
PARCEL_018,2026-03-01,0.666,26.2,0.0,OK
PARCEL_009,2026-03-05,0.4,16.8,0.0,ok
PARCEL_006,15/05/2026,0.639,28.4,0.0,error
PARCEL_024,01-Jan-2026,0.188,26.5,0.2,OK
PARCEL_003,05/02/2026,0.209,30.1,0.0,OK
PARCEL_005,03-Feb-2026,0.258,32.6,0.0,OK
PARCEL_007,11/02/2026,0.268,19.7,2.5,OK
PARCEL_007,2026-04-05,0.565,19.3,0.0,OK
PARCEL_018,2026-05-09,0.515,25.9,0.0,OK 
PARCEL_005,2026-04-05,0.469,34.2,0.0,OK
PARCEL_003,2026-03-19,0.504,25.3,0.0,OK
PARCEL_013,2026-04-18,0.517,23.6,0.0,NA
PARCEL_019,21/01/2026,0.338,21.4,0.0,OK
PARCEL_004,2026-01-06,0.37,23.6,0.0,OK
PARCEL_025,2026-05-21,0.494,16.1,0.0,OK
PARCEL_015,2026-04-25,0.556,31.6,0.0,OK 
PARCEL_001,22-Mar-2026,0.53,20.8,8.6,OK
PARCEL_012,2026-01-05,0.171,22.0,5.5,OK
PARCEL_024,29/03/2026,0.48,34.6,0.0,OK
PARCEL_022,2026-04-06,0.859,33.2,0.0,OK
PARCEL_017,2026-05-05,-1.882,22.0,0.0,ERROR
PARCEL_023,10-Apr-2026,0.726,32.8,0.0,OK
PARCEL_005,2026-05-21,0.581,20.0,0.0,OK
PARCEL_022,2026-02-21,0.652,32.5,0.0,OK
PARCEL_007,26-Jan-2026,0.446,25.9,1.7,OK
PARCEL_019,2026-01-07,0.149,17.8,0.0,OK
PARCEL_005,2026-03-08,0.302,31.9,0.0,OK
PARCEL_019,2026-03-03,0.698,30.6,0.0,OK
PARCEL_010,2026-02-25,0.702,16.1,0.0,OK
PARCEL_020,2026-02-25,0.214,15.7,0.9,OK
PARCEL_001,22-Feb-2026,0.31,29.9,0.0,NA
PARCEL_017,2026-01-19,0.375,27.3,0.0,NA
PARCEL_001,2026-02-05,0.165,28.7,0.0,OK
PARCEL_015,2026-03-23,0.933,32.3,2.0,OK
PARCEL_003,17/02/2026,0.25,29.1,0.0,OK
PARCEL_015,2026-05-04,0.513,29.0,0.0,OK
PARCEL_020,2026-05-19,0.696,25.0,0.0,OK
PARCEL_024,2026-05-29,0.466,29.3,0.0,OK
PARCEL_014,2026-01-02,0.159,28.9,0.0,OK
PARCEL_016,16/01/2026,0.198,22.9,0.0,OK
PARCEL_003,2026-03-09,0.221,21.8,0.0,OK
PARCEL_014,25/01/2026,0.345,24.6,0.0,OK
PARCEL_017,2026-01-02,0.137,19.2,0.0,OK
PARCEL_013,2026-02-24,0.198,24.1,1.8,OK
PARCEL_018,2026-02-28,0.662,31.9,0.0,OK
PARCEL_007,17/04/2026,0.74,29.1,6.4,OK
PARCEL_018,2026-05-19,0.641,16.9,0.0,OK
PARCEL_023,2026-02-19,0.407,33.2,0.0,OK
PARCEL_021,2026-02-10,0.123,17.8,0.0,OK
PARCEL_003,08/05/2026,0.387,23.4,0.0,OK
PARCEL_018,2026-02-25,0.695,33.0,0.0,OK
PARCEL_004,2026-04-04,0.478,31.8,0.0,OK
PARCEL_011,16/01/2026,0.1,24.9,0.0,OK
PARCEL_011,2026-04-24,0.629,18.1,0.0,OK
PARCEL_002,2026-01-14,0.071,17.1,0.0,OK
PARCEL_012,2026-02-11,0.085,19.0,1.9,OK
PARCEL_022,15-May-2026,0.455,27.0,0.0,OK
PARCEL_024,2026-04-11,-1.413,29.7,0.0,ERROR
PARCEL_019,2026-05-13,0.571,26.7,0.0,OK
PARCEL_013,2026-01-11,0.106,27.7,0.0,OK
PARCEL_006,2026-04-21,0.681,33.5,0.0,OK
PARCEL_098,2026-02-22,0.246,30.8,0.0,ok
PARCEL_018,10/03/2026,0.625,32.3,0.0,OK
PARCEL_024,2026-02-12,0.329,17.1,1.8,OK
PARCEL_018,20-Jan-2026,0.454,23.0,0.0,OK
PARCEL_019,2026-02-20,0.697,34.9,6.8,OK
PARCEL_009,2026-05-16,0.745,19.9,0.0,ERROR
PARCEL_019,2026-01-08,0.287,24.0,0.0,OK
PARCEL_003,2026-04-18,0.512,33.3,0.0,error
PARCEL_025,2026-03-01,0.305,29.8,2.8,NA
PARCEL_020,23/04/2026,0.782,18.4,2.3,NaN
PARCEL_023,2026-03-27,0.726,32.8,0.0,OK
PARCEL_012,2026-04-03,0.625,17.7,0.0,OK
PARCEL_002,2026-04-06,0.847,34.9,0.0,OK
PARCEL_017,2026-05-07,0.626,32.7,3.1,ERROR
PARCEL_012,16/02/2026,0.143,26.2,0.0,OK
PARCEL_003,2026-04-27,0.609,27.2,0.0,OK
PARCEL_017,12-Feb-2026,0.185,27.1,0.0,OK
PARCEL_003,06/05/2026,0.456,18.8,0.0,OK
PARCEL_015,2026-01-02,0.288,26.4,0.0,OK
PARCEL_011,2026-04-13,0.512,17.9,0.0,OK
PARCEL_025,2026-03-11,0.69,21.7,0.0,OK
PARCEL_009,2026-05-11,0.687,23.2,0.0,OK
PARCEL_006,2026-03-30,0.758,34.0,0.0,OK
PARCEL_003,06/01/2026,0.235,30.4,0.0,OK
PARCEL_001,23/05/2026,0.505,24.0,0.0,OK
PARCEL_004,2026-01-26,0.16,17.2,0.0,OK
PARCEL_001,2026-02-23,0.411,32.7,4.1,OK
PARCEL_016,2026-03-31,0.615,28.8,0.0,OK
PARCEL_024,2026-05-04,1.721,27.5,0.0,Error
PARCEL_006,06/05/2026,0.838,31.8,5.1,OK
PARCEL_015,16-Mar-2026,0.721,33.8,0.0,OK
PARCEL_024,16-Apr-2026,0.608,22.8,0.0,OK
PARCEL_011,27/01/2026,0.088,27.6,0.0,OK
PARCEL_018,18/04/2026,0.662,27.7,0.0,OK
PARCEL_006,09/01/2026,0.162,16.4,0.0,OK
PARCEL_001,2026-04-29,0.509,32.0,0.0,OK
PARCEL_024,2026-01-21,0.268,26.7,0.0,OK
PARCEL_001,02/01/2026,0.214,20.9,8.4,OK
PARCEL_023,02/04/2026,0.708,20.7,0.0,OK
PARCEL_010,2026-03-17,0.67,25.6,0.0,OK
PARCEL_025,2026-05-11,0.427,21.4,0.0,OK
PARCEL_016,2026-03-18,0.643,20.4,0.0,OK
PARCEL_007,2026-04-22,-1.304,21.6,0.0,error
PARCEL_025,2026-03-29,0.658,35.2,7.7,OK
PARCEL_004,2026-01-01,0.168,26.2,0.0,OK
PARCEL_001,06-Jan-2026,0.232,34.0,6.2,OK
PARCEL_013,2026-01-10,0.16,20.4,0.0,OK
PARCEL_020,2026-05-24,0.643,24.8,0.0,OK
PARCEL_022,2026-04-04,0.89,35.0,0.0,OK
PARCEL_022,2026-04-02,0.715,34.8,1.9,OK
PARCEL_013,2026-03-16,0.37,19.5,0.0,OK
PARCEL_017,2026-02-20,0.867,16.0,1.7,OK
PARCEL_004,2026-05-21,0.472,24.8,0.0,OK
PARCEL_012,2026-02-07,1.039,22.3,0.0,ERROR
PARCEL_007,2026-03-21,0.546,19.0,0.0,
PARCEL_007,13-Mar-2026,0.773,31.7,2.0,OK
PARCEL_007,2026-04-13,0.473,25.3,0.0,ERROR
PARCEL_019,2026-01-29,0.307,15.4,0.0,OK
PARCEL_007,2026-05-30,0.635,33.2,0.0,OK
PARCEL_010,2026-03-09,0.766,24.5,0.0,OK
PARCEL_004,2026-04-13,0.482,23.2,0.0,OK
PARCEL_010,18/01/2026,0.57,27.8,0.0,OK
PARCEL_024,2026-04-25,0.449,23.7,0.0,OK
PARCEL_002,2026-02-10,0.273,34.3,0.0,OK
PARCEL_098,2026-02-09,0.38,24.3,0.0,ok
PARCEL_020,09-Feb-2026,0.15,33.7,0.0,OK
PARCEL_017,2026-05-27,0.596,17.4,2.4,ERROR
PARCEL_020,2026-02-08,0.042,22.7,0.0, OK
PARCEL_003,15/01/2026,0.163,19.7,0.0,OK
PARCEL_022,28/01/2026,0.246,15.3,0.0,ERROR
PARCEL_022,2026-03-14,0.598,24.3,0.0,OK
PARCEL_016,2026-01-22,0.079,33.1,0.0,OK
PARCEL_022,06-Mar-2026,0.868,34.7,1.8,OK
PARCEL_013,12/02/2026,0.07,26.7,0.0,OK
PARCEL_024,2026-04-29,0.516,29.3,5.1,OK
PARCEL_017,2026-03-30,0.731,25.7,0.0,OK
PARCEL_011,2026-03-28,0.728,20.0,0.8,OK
PARCEL_010,2026-03-06,0.629,26.3,0.0,OK
PARCEL_022,2026-01-12,0.179,34.4,0.0,OK
PARCEL_013,27/01/2026,0.157,23.6,0.0,OK
PARCEL_021,2026-03-23,0.532,31.4,0.0,OK
PARCEL_025,2026-04-03,-1.719,19.6,0.0,ERROR
PARCEL_018,2026-02-21,0.699,17.6,0.0,error
PARCEL_022,2026-05-28,0.643,17.3,0.0,OK
PARCEL_008,2026-01-25,0.292,26.6,8.4,OK
PARCEL_023,2026-04-26,0.434,24.2,4.2,OK
PARCEL_002,2026-02-18,0.654,33.0,0.0,OK
PARCEL_011,2026-01-24,0.169,33.6,0.0,OK
PARCEL_025,2026-03-18,0.57,21.5,0.0,ok
PARCEL_004,2026-03-11,0.696,25.3,6.7,OK
PARCEL_006,2026-02-25,0.407,18.6,0.0,OK
PARCEL_006,2026-04-06,0.648,31.5,0.0,OK
PARCEL_003,08/03/2026,0.267,30.0,0.0,error
PARCEL_013,2026-05-05,0.607,26.9,0.0,OK
PARCEL_003,11/03/2026,0.239,20.6,6.0,OK
PARCEL_023,28/02/2026,0.729,17.8,0.0,OK
PARCEL_020,2026-05-06,0.841,22.0,0.0,OK
PARCEL_004,2026-04-12,0.423,23.3,0.0,OK
PARCEL_018,29-Mar-2026,0.569,24.9,0.0,OK
PARCEL_023,2026-01-29,0.161,29.4,0.0,OK
PARCEL_013,2026-05-22,0.467,34.6,0.0,OK
PARCEL_014,2026-05-06,0.413,15.7,0.0,OK
PARCEL_009,19-Feb-2026,0.32,29.8,5.7,
PARCEL_014,07/02/2026,0.649,16.4,0.0,OK
PARCEL_008,2026-05-06,0.544,26.5,0.0,OK
PARCEL_013,2026-01-16,0.129,35.1,0.0,OK
PARCEL_015,2026-02-21,0.652,25.3,0.0,OK
PARCEL_007,2026-03-01,0.62,26.5,0.0,OK
PARCEL_002,2026-04-23,0.718,29.3,0.0,OK
PARCEL_025,2026-02-01,0.07,29.4,0.0, OK
PARCEL_018,2026-04-24,0.382,25.2,0.0,OK 
PARCEL_010,2026-01-05,0.194,33.6,7.6,OK
PARCEL_001,2026-01-03,0.118,27.5,0.0,OK
PARCEL_013,2026-05-09,0.415,25.2,0.0,OK
PARCEL_012,2026-03-20,0.372,32.5,0.0,OK
PARCEL_009,2026-04-25,0.809,30.1,0.0,OK
PARCEL_019,2026-04-25,0.451,23.0,0.0,OK
PARCEL_013,2026-04-04,0.673,26.6,0.0, OK
PARCEL_010,21/02/2026,0.706,28.9,0.0,OK
PARCEL_010,2026-05-21,0.669,31.0,0.0,OK
PARCEL_007,19/02/2026,0.684,31.2,0.0,OK
PARCEL_002,2026-02-21,0.647,24.4,0.0,OK
PARCEL_017,2026-03-07,0.677,27.4,0.0,OK
PARCEL_016,2026-04-13,0.672,26.6,0.0,OK
PARCEL_001,2026-01-23,0.234,19.4,0.0,OK
PARCEL_002,2026-05-15,0.593,25.7,0.0,OK
PARCEL_014,2026-03-29,0.734,22.9,0.0,OK
